"pre","ACD","FOUT_avg","FOUT_max","FOUT_sum","MLOC_avg","MLOC_max","MLOC_sum","NBD_avg","NBD_max","NBD_sum","NOF_avg","NOF_max","NOF_sum","NOI","NOM_avg","NOM_max","NOM_sum","NOT","NSF_avg","NSF_max","NSF_sum","NSM_avg","NSM_max","NSM_sum","PAR_avg","PAR_max","PAR_sum","TLOC","CC_avg","CC_max","CC_sum","target"
0,0,4,7,16,8.75,11,35,1,1,4,0,0,0,0,0,0,0,1,0,0,0,4,4,4,1,1,4,54,3.25,4,13,FALSE
0,0,2.71428571428571,4,19,6.71428571428571,14,47,1.28571428571429,3,9,5,5,5,0,6,6,6,1,0,0,0,1,1,1,1.42857142857143,2,10,81,3,7,21,FALSE
0,0,2.25,4,18,2.5,5,20,1,1,8,2,2,2,0,8,8,8,1,0,0,0,0,0,0,0.875,1,7,51,1.5,3,12,FALSE
0,0,1,4,13,1.92307692307692,5,25,1,1,13,3,3,3,0,13,13,13,1,1,1,1,0,0,0,0.230769230769231,1,3,65,1.30769230769231,3,17,FALSE
4,1,4.84507042253521,32,344,5.76056338028169,30,409,1.32394366197183,4,94,6.5,11,13,0,32.5,63,65,1,1.5,3,3,3,6,6,0.535211267605634,4,38,633,2.15492957746479,10,153,FALSE
2,0,3,17,60,4.65,24,93,1.4,3,28,2.66666666666667,6,8,0,6,9,18,1,0,0,0,0.666666666666667,2,2,0.8,2,16,166,2.35,12,47,FALSE
1,0,3.5625,17,114,5.6875,32,182,1.5625,4,50,3.25,7,13,0,8,12,32,1,0,0,0,0,0,0,0.6875,2,22,306,2.25,11,72,FALSE
1,0,5.2972972972973,29,196,7.08108108108108,51,262,1.67567567567568,4,62,3.33333333333333,8,10,0,12.3333333333333,33,37,1,0,0,0,0,0,0,0.459459459459459,2,17,394,2.32432432432432,9,86,TRUE
2,0,1.70588235294118,7,87,2.52941176470588,7,129,1.01960784313725,2,52,2.66666666666667,4,16,0,7.66666666666667,13,46,1,0,0,0,0.833333333333333,5,5,1,2,51,287,1.19607843137255,3,61,TRUE
0,0,2.25,8,18,4.375,12,35,1,1,8,2,2,2,0,8,8,8,1,0,0,0,0,0,0,0.75,1,6,66,2.375,6,19,FALSE
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5,1,1,1,FALSE
0,0,2,2,2,3,3,3,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,2,10,1,1,1,FALSE
0,0,1.66666666666667,4,5,4.66666666666667,10,14,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.66666666666667,3,5,23,3.33333333333333,7,10,FALSE
0,0,1.5,2,3,5,7,10,1.5,2,3,1,1,1,0,2,2,2,1,0,0,0,0,0,0,2,2,4,18,4.5,5,9,FALSE
0,0,3.82075471698113,20,405,3.73584905660377,30,396,1.13207547169811,5,120,2.5,3,5,0,53,100,106,1,0,0,0,0,0,0,1,4,106,692,1.82075471698113,9,193,FALSE
0,0,1,10,18,2.66666666666667,15,48,1.22222222222222,4,22,3.5,7,7,0,9,18,18,1,2,4,4,0,0,0,0.611111111111111,2,11,109,1.66666666666667,6,30,FALSE
0,0,1.71428571428571,10,72,5.19047619047619,25,218,1.47619047619048,4,62,4,4,4,0,39,39,39,1,19,19,19,3,3,3,1.02380952380952,3,43,362,2.57142857142857,10,108,FALSE
0,0,1.75,3,7,3.75,5,15,1,1,4,0,0,0,0,4,4,4,1,0,0,0,0,0,0,2,2,8,26,2.25,3,9,FALSE
0,0,0.666666666666667,1,2,2.33333333333333,3,7,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.33333333333333,2,4,16,1.66666666666667,2,5,FALSE
0,0,0.666666666666667,1,2,2.33333333333333,3,7,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.33333333333333,2,4,16,1.66666666666667,2,5,FALSE
0,0,2.5,4,5,6.5,10,13,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,2.5,3,5,20,4.5,7,9,FALSE
0,0,3.36363636363636,11,37,4,16,44,1.45454545454545,4,16,0,0,0,0,11,11,11,1,0,0,0,0,0,0,1.27272727272727,2,14,82,2.27272727272727,9,25,FALSE
0,0,4.04347826086957,21,93,4.95652173913043,22,114,1.30434782608696,3,30,2,2,4,0,11.5,16,23,1,0,0,0,0,0,0,1.17391304347826,3,27,184,1.95652173913043,6,45,FALSE
0,0,3.33333333333333,5,10,5.33333333333333,7,16,2,2,6,1,1,1,0,3,3,3,1,0,0,0,0,0,0,2.33333333333333,3,7,27,2,2,6,FALSE
0,0,1.25,3,5,4.25,10,17,1.25,2,5,0,0,0,0,4,4,4,1,0,0,0,0,0,0,1.5,2,6,30,2.5,5,10,FALSE
0,0,2,4,6,2.66666666666667,4,8,1,1,3,0,0,0,0,2,2,2,1,0,0,0,1,1,1,1.33333333333333,2,4,19,2,3,6,FALSE
0,0,1,2,4,3,5,12,1.25,2,5,2,2,2,0,4,4,4,1,0,0,0,0,0,0,1.5,2,6,25,2,3,8,FALSE
0,0,1,2,3,2,3,6,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.33333333333333,2,4,16,2,3,6,FALSE
0,0,0.75,1,3,2.5,3,10,1,1,4,0,0,0,0,4,4,4,1,0,0,0,0,0,0,1.5,2,6,21,1.75,2,7,FALSE
0,0,2,3,4,4,5,8,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,2,2,4,15,2.5,3,5,FALSE
1,0,5.25,21,63,6.5,26,78,1.5,4,18,5,5,5,0,11,11,11,1,1,1,1,1,1,1,1.25,6,15,134,1.83333333333333,6,22,FALSE
0,0,0.333333333333333,1,2,2,5,12,1.16666666666667,2,7,2,2,2,0,6,6,6,1,0,0,0,0,0,0,0.5,2,3,31,1.16666666666667,2,7,FALSE
0,0,0,0,0,1.2,2,6,1,1,5,2,2,2,0,5,5,5,1,0,0,0,0,0,0,0.8,2,4,21,1,1,5,FALSE
0,0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,16,1.5,2,3,FALSE
0,0,0.4,2,4,1.4,4,14,1,1,10,4,4,4,0,9,9,9,1,4,4,4,1,1,1,0.8,4,8,47,1.1,2,11,FALSE
3,0,3.8,17,38,7.8,32,78,2.3,5,23,5,5,5,0,7,7,7,1,0,0,0,3,3,3,0.9,3,9,119,2.6,7,26,TRUE
0,0,7.625,18,61,15.25,33,122,3.5,7,28,0,0,0,0,1,1,1,1,0,0,0,7,7,7,1.75,3,14,160,5.375,11,43,TRUE
0,0,2.125,9,17,2.25,8,18,1.125,2,9,2,2,2,0,8,8,8,1,0,0,0,0,0,0,0.5,1,4,43,1.125,2,9,FALSE
0,0,1.25,2,5,3.75,5,15,1.75,2,7,0,0,0,0,1,1,1,1,2,2,2,3,3,3,1.25,2,5,31,1.75,2,7,FALSE
1,0,7,9,77,10.0909090909091,14,111,3,5,33,0,0,0,0,0,0,0,1,0,0,0,11,11,11,2.81818181818182,5,31,153,4.54545454545455,8,50,FALSE
5,0,3.8,28,152,5.075,33,203,1.4,3,56,8,8,8,0,35,35,35,1,6,6,6,5,5,5,0.375,2,15,325,2,8,80,FALSE
0,0,5.88888888888889,20,53,10.4444444444444,40,94,1.88888888888889,3,17,0,0,0,0,1,1,1,1,0,0,0,8,8,8,1.55555555555556,3,14,125,3,7,27,FALSE
0,0,9.14285714285714,29,128,10.2142857142857,54,143,1.78571428571429,6,25,1,1,1,0,13,13,13,1,0,0,0,1,1,1,2.21428571428571,5,31,193,3.14285714285714,18,44,FALSE
0,0,1.06451612903226,7,33,4.09677419354839,18,127,1.64516129032258,5,51,9,9,9,0,28,28,28,1,6,6,6,3,3,3,0.709677419354839,5,22,209,2.32258064516129,10,72,FALSE
0,0,4.3,11,43,8.3,21,83,1.9,4,19,0,0,0,0,1,1,1,1,0,0,0,9,9,9,1.8,3,18,120,3,6,30,FALSE
4,0,3.88,12,97,7.36,28,184,1.84,4,46,1.66666666666667,2,5,0,6,10,18,1,0.333333333333333,1,1,2.33333333333333,7,7,1.16,4,29,256,2.48,9,62,FALSE
0,0,7.33333333333333,18,22,10.6666666666667,28,32,2,4,6,2,2,2,0,2,2,2,1,0,0,0,1,1,1,0.666666666666667,1,2,47,3.33333333333333,8,10,FALSE
3,0,2.85714285714286,14,40,6.28571428571429,30,88,1.64285714285714,6,23,5,5,5,0,14,14,14,1,0,0,0,0,0,0,1.07142857142857,4,15,141,1.78571428571429,6,25,FALSE
1,0,1.25,4,5,3.25,9,13,1.25,2,5,1,1,1,0,4,4,4,1,0,0,0,0,0,0,1,4,4,32,1.75,4,7,FALSE
2,0,4.57142857142857,14,32,7.28571428571429,26,51,1.57142857142857,3,11,2,2,2,0,6,6,6,1,0,0,0,1,1,1,1,3,7,86,1.85714285714286,6,13,FALSE
0,0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,16,1.5,2,3,FALSE
0,0,6,8,12,8,8,16,3,3,6,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1,1,2,30,3,3,6,FALSE
0,0,5,5,5,8,8,8,3,3,3,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,17,3,3,3,FALSE
0,0,7,10,14,11,17,22,2,3,4,0,0,0,0,2,2,2,1,3,3,3,0,0,0,2.5,4,5,38,5,5,10,FALSE
0,0,5.8,23,29,10.4,36,52,1.6,3,8,6,6,6,0,5,5,5,1,0,0,0,0,0,0,2,4,10,91,3,8,15,FALSE
0,0,5,7,15,7.33333333333333,11,22,1.66666666666667,2,5,0,0,0,0,0,0,0,1,0,0,0,3,3,3,1.66666666666667,3,5,36,2.33333333333333,4,7,FALSE
0,0,2.25,7,18,3.25,11,26,1,3,8,1,1,1,0,8,8,8,1,0,0,0,0,0,0,2.375,7,19,58,1.125,4,9,FALSE
0,0,6.71428571428571,13,47,8.57142857142857,21,60,1.42857142857143,4,10,0,0,0,0,1,1,1,1,0,0,0,6,6,6,1.42857142857143,2,10,96,2.85714285714286,5,20,FALSE
0,0,7.5,14,15,11.5,22,23,2,3,4,1,1,1,0,2,2,2,1,0,0,0,0,0,0,1,1,2,37,3.5,6,7,FALSE
0,0,5.38461538461539,36,70,5.76923076923077,31,75,1.38461538461538,2,18,0,0,0,0,1,1,1,1,0,0,0,12,12,12,1.76923076923077,3,23,127,2.53846153846154,11,33,FALSE
0,0,4,8,32,7.25,14,58,1.625,3,13,4,4,4,0,7,7,7,1,0,0,0,1,1,1,0.875,3,7,92,3.25,7,26,TRUE
0,0,4.25,9,51,6.41666666666667,12,77,1.83333333333333,3,22,0,0,0,0,1,1,1,1,0,0,0,11,11,11,1.08333333333333,2,13,123,2.91666666666667,7,35,FALSE
1,0,5.33333333333333,17,96,9.44444444444444,33,170,2,4,36,0,0,0,0,1,1,1,1,0,0,0,17,17,17,2.61111111111111,6,47,244,3.27777777777778,9,59,FALSE
0,0,2.84375,19,91,5,24,160,1.25,4,40,3,3,3,0,31,31,31,1,1,1,1,1,1,1,0.5625,4,18,258,2.375,6,76,TRUE
6,0,5.55769230769231,56,289,5.94230769230769,44,309,1.40384615384615,4,73,8,8,8,0,51,51,51,1,2,2,2,1,1,1,0.942307692307692,6,49,470,2.30769230769231,9,120,TRUE
0,0,2.36842105263158,8,45,2.94736842105263,11,56,1.15789473684211,3,22,2,2,2,0,19,19,19,1,1,1,1,0,0,0,0.631578947368421,4,12,121,1.31578947368421,4,25,FALSE
6,3,6.04444444444444,38,272,7.33333333333333,54,330,1.51111111111111,5,68,6,6,6,0,40,40,40,1,1,1,1,5,5,5,1.02222222222222,4,46,480,2.33333333333333,10,105,FALSE
1,0,7.2,24,72,7.3,29,73,1.7,4,17,0,0,0,0,10,10,10,1,0,0,0,0,0,0,1.4,3,14,119,1.7,4,17,FALSE
7,0,5.52459016393443,44,337,7.37704918032787,53,450,1.60655737704918,4,98,10,10,10,0,55,55,55,1,1,1,1,6,6,6,0.950819672131147,4,58,647,2.39344262295082,17,146,TRUE
0,0,3.23529411764706,22,55,3.52941176470588,12,60,1.23529411764706,2,21,2,2,2,0,17,17,17,1,1,1,1,0,0,0,0.588235294117647,2,10,123,1.52941176470588,5,26,FALSE
0,0,4,32,64,4.3125,19,69,1.1875,2,19,1,1,1,0,16,16,16,1,1,1,1,0,0,0,0.6875,4,11,128,1.875,7,30,FALSE
3,0,3.5,29,98,4.60714285714286,27,129,1.14285714285714,2,32,4,9,12,0,8,20,24,1,0,0,0,1.33333333333333,2,4,1.03571428571429,4,29,246,1.82142857142857,6,51,FALSE
7,1,6.32307692307692,74,411,6.43076923076923,69,418,1.43076923076923,4,93,8,8,8,0,56,56,56,1,1,1,1,9,9,9,0.723076923076923,4,47,624,2.18461538461538,12,142,TRUE
0,0,9.1,36,91,11.8,41,118,2.4,5,24,2,2,2,0,10,10,10,1,0,0,0,0,0,0,0.9,3,9,162,3.6,8,36,FALSE
1,0,6.77777777777778,22,61,11.7777777777778,32,106,1.77777777777778,4,16,0,0,0,0,1,1,1,1,0,0,0,8,8,8,3.33333333333333,6,30,137,4.11111111111111,10,37,FALSE
0,0,3,10,24,6.625,25,53,1.25,2,10,0.5,1,1,0,3.5,6,7,1,0,0,0,0.5,1,1,1.125,3,9,85,2.875,9,23,FALSE
0,0,2.63636363636364,6,29,3.72727272727273,11,41,1.18181818181818,2,13,6,6,6,0,11,11,11,1,0,0,0,0,0,0,0.727272727272727,3,8,84,1.63636363636364,6,18,FALSE
2,0,6.11111111111111,12,55,9.11111111111111,28,82,2.11111111111111,4,19,6,6,6,0,8,8,8,1,1,1,1,1,1,1,2.11111111111111,5,19,138,3.11111111111111,10,28,TRUE
0,0,2.5,3,15,1.66666666666667,2,10,1,1,6,0,0,0,0,1,1,1,1,0,0,0,5,5,5,0.833333333333333,1,5,32,1,1,6,FALSE
0,1,4.5,10,27,7.66666666666667,13,46,2.5,4,15,0,0,0,0,1,1,1,1,0,0,0,5,5,5,1.66666666666667,3,10,74,3.16666666666667,6,19,FALSE
0,1,2.5,12,50,2.9,21,58,1.1,3,22,3,3,3,0,17,17,17,1,0,0,0,3,3,3,0.95,3,19,123,1.2,4,24,FALSE
4,0,5.875,12,47,9.875,18,79,1.75,4,14,2,2,2,0,4,4,4,1,0,0,0,4,4,4,2,4,16,129,2.5,5,20,FALSE
0,1,7.11111111111111,16,64,11.7777777777778,29,106,1.66666666666667,3,15,0,0,0,0,1,1,1,1,0,0,0,8,8,8,1.66666666666667,4,15,168,4.44444444444444,14,40,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1.5,2,3,6,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,0,0,0,0,0,0,0,1.5,2,9,13,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,2,2,6,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,1,1,4,9,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.33333333333333,17,22,0,0,0,0,0,0,0,0.909090909090909,4,20,41,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,7,7,7,0,0,0,2.66666666666667,3,8,13,0,0,0,FALSE
6,0,4.91228070175439,30,280,7.15789473684211,39,408,1.59649122807018,4,91,7,7,7,0,41,41,41,1,1,1,1,16,16,16,1.05263157894737,5,60,583,3.31578947368421,15,189,TRUE
0,0,1.375,5,11,4.5,16,36,1.5,3,12,0,0,0,0,6,6,6,1,3,3,3,2,2,2,0.75,2,6,67,1.75,4,14,FALSE
0,1,2.1,13,84,2.55,20,102,1.15,3,46,4,4,4,0,37,37,37,1,1,1,1,3,3,3,0.675,3,27,219,1.3,6,52,FALSE
2,0,4.71875,26,151,6.5,29,208,1.625,5,52,2.33333333333333,3,7,0,8.33333333333333,16,25,1,0,0,0,2.33333333333333,4,7,2.1875,8,70,337,2.3125,8,74,FALSE
0,0,3.53846153846154,9,92,4.34615384615385,21,113,1.38461538461538,4,36,6,6,6,0,22,22,22,1,0,0,0,4,4,4,1.03846153846154,2,27,189,1.96153846153846,9,51,FALSE
0,0,3.66666666666667,15,66,6.22222222222222,25,112,1.66666666666667,3,30,2,2,2,0,15,15,15,1,0,0,0,3,3,3,0.611111111111111,2,11,159,2.88888888888889,12,52,FALSE
0,0,4,19,36,8.77777777777778,48,79,1.44444444444444,2,13,0,0,0,0,1,1,1,1,0,0,0,8,8,8,1.88888888888889,5,17,110,4.33333333333333,23,39,FALSE
8,0,3.74008810572687,35,849,5.49339207048458,53,1247,1.27312775330396,4,289,0.888888888888889,5,16,0,11.0555555555556,29,199,1,0,0,0,1.55555555555556,8,28,1.28193832599119,4,291,1847,2.40088105726872,24,545,TRUE
0,0,3.47457627118644,26,205,5.98305084745763,42,353,1.40677966101695,3,83,0,0,0,0,1,1,1,1,1,1,1,58,58,58,1.3728813559322,2,81,512,3.05084745762712,19,180,FALSE
0,0,5.9,17,59,10.5,33,105,1.6,3,16,2,2,2,0,6,6,6,1,0,0,0,4,4,4,1.7,4,17,145,3.4,9,34,FALSE
0,1,3.71428571428571,7,26,6.57142857142857,12,46,1.85714285714286,3,13,0,0,0,0,1,1,1,1,0,0,0,6,6,6,1,2,7,78,2.28571428571429,4,16,FALSE
0,0,8.28571428571429,38,116,10.2142857142857,36,143,1.64285714285714,4,23,11,11,11,0,14,14,14,1,4,4,4,0,0,0,1.28571428571429,5,18,221,3.07142857142857,7,43,TRUE
5,0,7.375,49,295,8.8,67,352,1.575,4,63,15,15,15,0,36,36,36,1,1,1,1,4,4,4,1.175,4,47,517,2.35,9,94,TRUE
0,0,4.73684210526316,30,90,5.68421052631579,29,108,1.21052631578947,2,23,0,0,0,0,1,1,1,1,0,0,0,18,18,18,1.94736842105263,3,37,182,3.05263157894737,18,58,FALSE
15,0,7.27027027027027,141,1076,7.91891891891892,144,1172,1.47972972972973,7,219,3,10,18,0,22.1666666666667,72,133,1,0.5,3,3,2.5,15,15,0.743243243243243,3,110,1589,2.91891891891892,44,432,TRUE
9,1,9.48148148148148,72,512,12.5740740740741,76,679,2.07407407407407,6,112,22,22,22,0,44,44,44,1,1,1,1,10,10,10,1.7962962962963,5,97,910,4.48148148148148,32,242,TRUE
1,0,2.76923076923077,25,36,6,44,78,1.53846153846154,5,20,6,6,6,0,11,11,11,1,0,0,0,2,2,2,0.307692307692308,1,4,128,2.30769230769231,13,30,FALSE
1,0,5.47058823529412,14,93,7.11764705882353,19,121,1.64705882352941,3,28,2,2,2,0,10,10,10,1,0,0,0,7,7,7,1.52941176470588,3,26,195,2.58823529411765,6,44,TRUE
4,2,5.05084745762712,48,298,5.76271186440678,51,340,1.42372881355932,3,84,10,10,10,0,47,47,47,1,2,2,2,12,12,12,1.23728813559322,4,73,540,2.01694915254237,7,119,FALSE
2,1,7.6078431372549,37,388,8.86274509803922,33,452,1.80392156862745,4,92,2,4,4,0,11.5,19,23,1,0.5,1,1,14,28,28,2.11764705882353,8,108,653,3.66666666666667,15,187,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE
1,0,4.875,12,39,6.875,14,55,1.5,2,12,3,3,3,0,8,8,8,1,0,0,0,0,0,0,1.125,3,9,90,2.625,5,21,FALSE
0,0,1.75,3,14,1.75,5,14,1,1,8,2,2,2,0,8,8,8,1,0,0,0,0,0,0,1.375,2,11,45,1.125,2,9,FALSE
3,8,4.00492610837438,36,813,4.84729064039409,49,984,1.16748768472906,4,237,2.5,6,30,0,15.4166666666667,53,185,1,0,0,0,1.5,7,18,0.788177339901478,6,160,1522,1.59605911330049,10,324,FALSE
0,0,5.75,11,23,4.75,10,19,1.25,2,5,0,0,0,0,1,1,1,1,0,0,0,3,3,3,1,2,4,38,2.25,3,9,FALSE
0,0,11,28,99,10.4444444444444,22,94,2.11111111111111,3,19,0,0,0,0,1,1,1,1,0,0,0,8,8,8,2.11111111111111,3,19,131,3,5,27,FALSE
0,0,8.8,13,88,9.5,15,95,2.2,3,22,0,0,0,0,10,10,10,1,0,0,0,0,0,0,1.2,4,12,131,4,6,40,FALSE
8,0,4.84126984126984,26,610,5.16666666666667,26,651,1.31746031746032,4,166,8,12,16,0,50.5,94,101,1,0.5,1,1,12.5,25,25,1.21428571428571,5,153,1026,1.98412698412698,9,250,TRUE
3,0,1.95833333333333,7,47,2.33333333333333,9,56,0.791666666666667,1,19,2.5,5,5,0,11,17,22,1,0,0,0,1,2,2,0.708333333333333,5,17,133,1.125,3,27,TRUE
0,0,6.28571428571429,13,88,6.92857142857143,19,97,1.42857142857143,2,20,7,7,7,0,14,14,14,1,1,1,1,0,0,0,1.85714285714286,4,26,158,1.92857142857143,4,27,FALSE
7,1,7.64912280701754,46,436,10.5263157894737,49,600,1.71929824561404,5,98,6,10,12,0,23,44,46,1,0.5,1,1,5.5,10,11,1.08771929824561,3,62,792,3.50877192982456,16,200,TRUE
5,0,6.48427672955975,33,1031,7.32704402515723,50,1165,1.57232704402516,4,250,9,13,18,0,56.5,102,113,1,0,0,0,23,44,46,1.92452830188679,7,306,1602,2.49685534591195,14,397,TRUE
4,0,5.18421052631579,28,591,6.42982456140351,35,733,1.57894736842105,4,180,4.5,7,9,0,41,67,82,1,1.5,3,3,16,29,32,1.42982456140351,6,163,1052,2.35087719298246,13,268,TRUE
0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,11,1,1,1,FALSE
0,0,3.25,12,39,3.41666666666667,11,41,1.16666666666667,3,14,0,0,0,0,12,12,12,1,0,0,0,0,0,0,1.16666666666667,4,14,81,2.08333333333333,4,25,FALSE
1,0,4.61538461538461,16,60,5.23076923076923,17,68,1.46153846153846,2,19,0,0,0,0,1,1,1,1,0,0,0,12,12,12,1.69230769230769,2,22,117,2,7,26,FALSE
3,0,2.47058823529412,11,42,3.88235294117647,13,66,1.29411764705882,2,22,6,6,6,0,15,15,15,1,0,0,0,2,2,2,0.941176470588235,3,16,127,1.29411764705882,4,22,FALSE
1,0,3.08333333333333,5,37,4,7,48,1.16666666666667,2,14,0.5,1,1,0,5.5,9,11,1,0,0,0,0.5,1,1,1.25,2,15,96,2.08333333333333,4,25,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE
0,0,2.16666666666667,4,13,2.66666666666667,5,16,1,1,6,2,2,2,0,5,5,5,1,0,0,0,1,1,1,1.33333333333333,2,8,43,2,4,12,FALSE
0,0,5.1,31,51,7.2,40,72,1.9,5,19,3,3,3,0,10,10,10,1,0,0,0,0,0,0,0.8,3,8,120,3.3,14,33,FALSE
3,0,7.23809523809524,49,152,8.66666666666667,54,182,1.76190476190476,5,37,12,12,12,0,19,19,19,1,0,0,0,2,2,2,1.19047619047619,5,25,286,2.23809523809524,8,47,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0,0.4,1,2,10,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0,0.4,1,2,8,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0,0.4,1,2,8,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0.333333333333333,1,1,6,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0,0.2,1,1,8,0,0,0,TRUE
0,0,2.75,7,11,3.25,6,13,1,1,4,0,0,0,0,1,1,1,1,1,1,1,3,3,3,1.25,2,5,32,1.25,2,5,FALSE
0,0,1.625,5,13,2.625,6,21,1,1,8,2,2,2,0,8,8,8,1,0,0,0,0,0,0,0.75,2,6,49,1.375,3,11,FALSE
1,1,2.57142857142857,4,18,4,8,28,1.42857142857143,2,10,1,1,1,0,5,5,5,1,0,0,0,2,2,2,0.428571428571429,1,3,50,1.57142857142857,3,11,FALSE
0,0,1.94029850746269,2,130,1.95522388059702,3,131,1,1,67,2,2,2,0,67,67,67,1,0,0,0,0,0,0,0.955223880597015,1,64,337,1,1,67,FALSE
0,0,0,0,0,1,1,62,1,1,62,0,0,0,0,62,62,62,1,1,1,1,0,0,0,1,1,62,252,1,1,62,FALSE
0,0,0.384615384615385,3,5,1.46153846153846,4,19,1,1,13,2,2,2,0,9,9,9,1,13,13,13,4,4,4,0.230769230769231,2,3,67,1.30769230769231,4,17,FALSE
0,0,0.7,2,7,1,1,10,1,1,10,2,2,2,0,10,10,10,1,0,0,0,0,0,0,0.6,1,6,36,1,1,10,FALSE
1,0,5.83333333333333,17,70,10.25,35,123,2.08333333333333,4,25,10,10,10,0,12,12,12,1,1,1,1,0,0,0,1.25,3,15,178,4.83333333333333,12,58,FALSE
0,0,1.5,3,6,2,3,8,1,1,4,1,1,1,0,4,4,4,1,0,0,0,0,0,0,0.75,1,3,26,1,1,4,FALSE
0,0,2.83333333333333,11,17,4.66666666666667,17,28,1,1,6,4,4,4,0,5,5,5,1,0,0,0,1,1,1,0.333333333333333,1,2,59,2.33333333333333,9,14,FALSE
1,0,10.1395348837209,37,436,8.32558139534884,34,358,1.65116279069767,5,71,3,3,3,0,36,36,36,1,0,0,0,7,7,7,1.13953488372093,3,49,494,2.51162790697674,7,108,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,0,0,0,0,0,0,0,1.4,3,14,19,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,0,0,0,0,0,0,0,2,3,12,9,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE
0,0,1.5,5,6,2.25,6,9,1,1,4,2,2,2,0,4,4,4,1,0,0,0,0,0,0,0.5,2,2,25,1,1,4,FALSE
0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,7,1,1,1,FALSE
0,0,1.2,3,6,1.4,2,7,1,1,5,1,1,1,0,4,4,4,1,0,0,0,1,1,1,0.6,1,3,27,1,1,5,FALSE
1,0,1.54545454545455,5,17,1.45454545454545,6,16,1,1,11,3,3,3,0,11,11,11,1,0,0,0,0,0,0,0.272727272727273,3,3,45,1,1,11,FALSE
