"pre","ACD","FOUT_avg","FOUT_max","FOUT_sum","MLOC_avg","MLOC_max","MLOC_sum","NBD_avg","NBD_max","NBD_sum","NOF_avg","NOF_max","NOF_sum","NOI","NOM_avg","NOM_max","NOM_sum","NOT","NSF_avg","NSF_max","NSF_sum","NSM_avg","NSM_max","NSM_sum","PAR_avg","PAR_max","PAR_sum","TLOC","CC_avg","CC_max","CC_sum","target"
1,0,3,9,42,5.42857142857143,14,76,1.21428571428571,2,17,5,5,5,0,13,13,13,1,0,0,0,1,1,1,0.785714285714286,2,11,117,3.14285714285714,10,44,FALSE
0,0,1.90909090909091,3,21,3.18181818181818,6,35,1,1,11,1,1,1,0,10,10,10,1,0,0,0,1,1,1,0.636363636363636,2,7,65,1.72727272727273,3,19,FALSE
0,0,5,15,75,10.4666666666667,35,157,1.2,2,18,5,5,5,0,14,14,14,1,0,0,0,1,1,1,1.66666666666667,4,25,199,3.06666666666667,8,46,FALSE
0,0,3.57142857142857,7,75,5.19047619047619,10,109,1.04761904761905,2,22,0,0,0,0,20,20,20,1,0,0,0,1,1,1,0.666666666666667,3,14,159,1.52380952380952,4,32,FALSE
0,0,1.94444444444444,5,35,3.66666666666667,13,66,1.16666666666667,2,21,2,2,2,0,18,18,18,1,1,1,1,0,0,0,0.555555555555556,4,10,107,2.11111111111111,4,38,FALSE
0,0,2.67741935483871,7,83,4.38709677419355,21,136,1,1,31,1,1,1,0,30,30,30,1,0,0,0,1,1,1,0.709677419354839,6,22,207,1.61290322580645,8,50,FALSE
2,0,2.83018867924528,15,150,4.90566037735849,22,260,1.16981132075472,3,62,6,6,6,0,53,53,53,1,0,0,0,0,0,0,0.754716981132076,3,40,380,2.05660377358491,10,109,FALSE
0,0,3.64,8,91,6.16,22,154,1.08,2,27,0,0,0,0,24,24,24,1,0,0,0,1,1,1,0.96,6,24,211,1.92,8,48,FALSE
0,0,4.20588235294118,14,143,6.02941176470588,21,205,1.29411764705882,4,44,2,2,2,0,33,33,33,1,0,0,0,1,1,1,0.794117647058823,4,27,276,2.79411764705882,7,95,FALSE
0,0,3.58333333333333,10,43,3.66666666666667,11,44,1.08333333333333,2,13,2,2,2,0,12,12,12,1,0,0,0,0,0,0,0.75,3,9,77,2.58333333333333,6,31,FALSE
0,0,3.40579710144928,15,235,6.60869565217391,38,456,1.34782608695652,3,93,7,7,7,0,68,68,68,1,1,1,1,1,1,1,0.768115942028985,3,53,605,2.44927536231884,9,169,FALSE
0,0,4.5,8,90,5.3,13,106,1,1,20,1,1,1,0,19,19,19,1,0,0,0,1,1,1,0.75,3,15,155,3.45,9,69,FALSE
0,0,4,10,116,5.72413793103448,20,166,1.20689655172414,2,35,1,1,1,0,29,29,29,1,0,0,0,0,0,0,0.793103448275862,3,23,233,2.96551724137931,7,86,FALSE
0,0,4.08771929824561,23,233,6.17543859649123,44,352,1.21052631578947,3,69,2,2,2,0,56,56,56,1,2,2,2,1,1,1,0.701754385964912,3,40,482,2.03508771929825,9,116,FALSE
0,0,2.32,9,58,3.76,17,94,1.28,3,32,1,1,1,0,24,24,24,1,0,0,0,1,1,1,0.72,3,18,146,2.28,6,57,FALSE
0,0,4.4,16,176,6.5,36,260,1.3,4,52,10,10,10,0,39,39,39,1,0,0,0,1,1,1,0.75,3,30,358,3.525,13,141,FALSE
0,0,3.2,14,48,7.26666666666667,39,109,1.6,4,24,4,4,4,0,15,15,15,1,0,0,0,0,0,0,0.6,2,9,151,2.6,10,39,FALSE
0,0,4.5,16,216,9.20833333333333,51,442,1.625,8,78,3,3,3,0,47,47,47,1,3,3,3,1,1,1,1.125,3,54,548,2.75,13,132,FALSE
0,0,3.2,15,80,6,40,150,1.16,3,29,2,2,2,0,24,24,24,1,0,0,0,1,1,1,0.72,3,18,209,1.96,6,49,FALSE
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE
0,0,3.42857142857143,7,24,8.28571428571429,20,58,1.28571428571429,2,9,0,0,0,0,0,0,0,1,0,0,0,7,7,7,1.85714285714286,4,13,78,1.85714285714286,6,13,FALSE
0,0,2.05128205128205,25,160,3.46153846153846,42,270,1.08974358974359,3,85,6,6,6,0,76,76,76,1,6,6,6,2,2,2,1.58974358974359,7,124,435,2.51282051282051,26,196,FALSE
0,0,1.2,3,6,10.8,20,54,2.2,3,11,0,0,0,0,0,0,0,1,4,4,4,5,5,5,0.8,2,4,76,4.4,7,22,FALSE
2,0,3.54545454545455,13,117,10.6969696969697,67,353,1.60606060606061,5,53,1,1,1,0,32,32,32,1,1,1,1,1,1,1,0.666666666666667,3,22,440,4.24242424242424,19,140,TRUE
0,0,3.38461538461538,19,44,6.69230769230769,35,87,1.38461538461538,3,18,1,1,1,0,13,13,13,1,0,0,0,0,0,0,1.69230769230769,7,22,120,3.53846153846154,16,46,TRUE
0,0,2.6551724137931,10,77,5.03448275862069,24,146,1.3448275862069,3,39,6,6,6,0,29,29,29,1,0,0,0,0,0,0,0.586206896551724,4,17,216,2.48275862068966,10,72,FALSE
1,1,3.58333333333333,17,129,7.63888888888889,26,275,1.47222222222222,5,53,13,13,13,0,36,36,36,1,4,4,4,0,0,0,0.444444444444444,4,16,370,1.75,9,63,FALSE
1,0,6.81395348837209,20,293,10.953488372093,34,471,1.48837209302326,3,64,1,1,1,0,42,42,42,1,1,1,1,1,1,1,0.930232558139535,6,40,570,3.2093023255814,8,138,TRUE
3,0,3.43243243243243,17,127,11.2702702702703,50,417,2.10810810810811,5,78,3,3,3,0,37,37,37,1,0,0,0,0,0,0,0.891891891891892,6,33,500,4.67567567567568,14,173,TRUE
8,0,3.68211920529801,20,556,7,59,1057,1.39072847682119,4,210,6,6,6,0,151,151,151,1,0,0,0,0,0,0,0.814569536423841,6,123,1374,2.82781456953642,20,427,TRUE
1,0,1.94594594594595,19,72,5.2972972972973,38,196,1.40540540540541,4,52,8,8,8,0,36,36,36,1,0,0,0,1,1,1,0.621621621621622,4,23,284,2.91891891891892,21,108,TRUE
3,0,7.75,60,62,17.625,131,141,1.5,5,12,3,3,3,0,8,8,8,1,0,0,0,0,0,0,1,3,8,166,4.125,26,33,FALSE
1,1,4.78021978021978,29,435,11.010989010989,56,1002,1.61538461538462,6,147,62,62,62,0,78,78,78,1,8,8,8,12,12,12,0.769230769230769,4,70,1293,3.81318681318681,24,347,TRUE
4,0,4,33,60,9.93333333333333,79,149,1.26666666666667,3,19,7,7,7,0,15,15,15,1,1,1,1,0,0,0,0.866666666666667,3,13,193,2.53333333333333,19,38,TRUE
1,1,8.53125,33,273,14.5625,85,466,1.875,5,60,14,14,14,0,32,32,32,1,17,17,17,0,0,0,0.90625,5,29,587,3.125,12,100,FALSE
0,0,3.11764705882353,13,53,9.11764705882353,37,155,1.29411764705882,4,22,1,1,1,0,16,16,16,1,0,0,0,1,1,1,1.11764705882353,5,19,197,2.41176470588235,12,41,FALSE
2,0,3.40909090909091,16,75,10.2727272727273,49,226,1.40909090909091,4,31,2,2,2,0,21,21,21,1,0,0,0,1,1,1,0.954545454545455,6,21,279,3.81818181818182,15,84,FALSE
2,0,5.26415094339623,19,279,10.8867924528302,38,577,1.60377358490566,5,85,0,0,0,0,52,52,52,1,0,0,0,1,1,1,0.981132075471698,6,52,691,3.66037735849057,13,194,TRUE
3,0,2.95,13,118,5.8,32,232,1.4,4,56,3,3,3,0,36,36,36,1,0,0,0,4,4,4,0.65,2,26,321,2.5,9,100,TRUE
1,0,3.42424242424242,16,113,9.15151515151515,65,302,1.45454545454545,4,48,2,2,2,0,32,32,32,1,0,0,0,1,1,1,0.666666666666667,3,22,378,3.87878787878788,22,128,TRUE
1,0,9.2,51,92,23.3,125,233,1.4,3,14,2,2,2,0,9,9,9,1,0,0,0,1,1,1,1.2,3,12,263,5.9,28,59,FALSE
1,0,3.35714285714286,9,47,9.71428571428571,26,136,1.21428571428571,3,17,0,0,0,0,13,13,13,1,0,0,0,1,1,1,0.857142857142857,3,12,170,2.64285714285714,5,37,TRUE
2,0,4.6875,15,75,14.5625,69,233,1.5,3,24,3,3,3,0,15,15,15,1,2,2,2,1,1,1,1.0625,4,17,277,3.875,18,62,FALSE
1,0,3,6,54,5.33333333333333,16,96,1.05555555555556,2,19,0,0,0,0,17,17,17,1,0,0,0,1,1,1,0.777777777777778,3,14,139,1.77777777777778,5,32,FALSE
0,0,2.15,10,43,6.2,25,124,1.35,3,27,2,2,2,0,20,20,20,1,0,0,0,0,0,0,0.85,5,17,172,2.65,5,53,TRUE
2,0,2.85294117647059,9,97,5.38235294117647,21,183,1.05882352941176,2,36,1,1,1,0,33,33,33,1,0,0,0,1,1,1,0.647058823529412,6,22,259,1.94117647058824,8,66,FALSE
4,0,3.62295081967213,19,221,9.9344262295082,82,606,1.55737704918033,4,95,5,5,5,0,59,59,59,1,1,1,1,2,2,2,0.639344262295082,6,39,742,3.73770491803279,20,228,TRUE
1,0,3.45454545454545,9,76,7.22727272727273,21,159,1.09090909090909,2,24,0,0,0,0,21,21,21,1,0,0,0,1,1,1,1,6,22,210,2.36363636363636,8,52,FALSE
4,0,4.15714285714286,19,291,7.91428571428571,66,554,1.4,5,98,5,5,5,0,69,69,69,1,2,2,2,1,1,1,0.685714285714286,6,48,713,2.81428571428571,15,197,TRUE
1,0,2.31034482758621,6,67,6.72413793103448,23,195,1.89655172413793,5,55,2,2,2,0,28,28,28,1,0,0,0,1,1,1,1.31034482758621,4,38,261,2.93103448275862,7,85,TRUE
0,0,1.5,2,3,6,11,12,1.5,2,3,5,5,5,0,2,2,2,1,0,0,0,0,0,0,1.5,2,3,27,2,3,4,FALSE
5,0,4.01785714285714,30,225,8.80357142857143,100,493,1.26785714285714,3,71,5,5,5,0,55,55,55,1,3,3,3,1,1,1,0.803571428571429,4,45,621,3.17857142857143,27,178,TRUE
1,0,4.55,44,91,16,152,320,1.6,5,32,6,6,6,0,19,19,19,1,2,2,2,1,1,1,0.95,2,19,375,5.5,38,110,TRUE
1,0,1.67532467532468,21,129,4.01298701298701,41,309,1.18181818181818,5,91,6,6,6,0,76,76,76,1,7,7,7,1,1,1,1.06493506493506,7,82,486,2.4025974025974,22,185,TRUE
0,0,3,6,15,18,33,90,3,4,15,0,0,0,0,0,0,0,1,6,6,6,5,5,5,0.8,2,4,114,6.8,9,34,FALSE
0,0,3.88888888888889,14,105,11.2962962962963,40,305,1.74074074074074,5,47,1,1,1,0,26,26,26,1,0,0,0,1,1,1,0.777777777777778,3,21,368,4.33333333333333,17,117,TRUE
0,0,2.75,7,33,4.83333333333333,11,58,1.25,3,15,1,1,1,0,12,12,12,1,0,0,0,0,0,0,2,7,24,89,2.83333333333333,8,34,TRUE
0,0,2.42307692307692,13,63,4.73076923076923,26,123,1.34615384615385,3,35,5,5,5,0,26,26,26,1,0,0,0,0,0,0,0.615384615384615,4,16,186,2.30769230769231,10,60,FALSE
1,0,0.6,2,3,3.8,14,19,1.2,2,6,1,1,1,0,5,5,5,1,0,0,0,0,0,0,0.8,2,4,37,1.8,5,9,FALSE
1,0,3.74468085106383,16,176,7.23404255319149,55,340,1.34042553191489,3,63,0,0,0,0,46,46,46,1,0,0,0,1,1,1,0.914893617021277,6,43,442,2.51063829787234,12,118,TRUE
2,0,3.975,26,159,10.775,60,431,2,6,80,3,3,3,0,40,40,40,1,0,0,0,0,0,0,0.675,6,27,520,4.3,23,172,TRUE
3,0,3.3728813559322,18,398,7.77118644067797,98,917,1.39830508474576,5,165,6,6,6,0,118,118,118,1,0,0,0,0,0,0,0.76271186440678,6,90,1167,3.17796610169492,48,375,TRUE
0,0,1.67857142857143,11,47,3.89285714285714,21,109,1.39285714285714,4,39,5,5,5,0,27,27,27,1,0,0,0,1,1,1,0.535714285714286,2,15,176,2.32142857142857,15,65,TRUE
1,0,0.857142857142857,5,6,3.57142857142857,18,25,1.14285714285714,2,8,1,1,1,0,7,7,7,1,0,0,0,0,0,0,0.714285714285714,2,5,47,1.85714285714286,7,13,FALSE
1,1,4.27631578947368,38,325,9.48684210526316,52,721,1.68421052631579,6,128,28,28,28,0,67,67,67,1,25,25,25,8,8,8,0.723684210526316,4,55,970,3.48684210526316,20,265,TRUE
1,0,1.83333333333333,21,22,5.41666666666667,53,65,1.33333333333333,5,16,3,3,3,0,12,12,12,1,1,1,1,0,0,0,0.583333333333333,2,7,100,2.5,19,30,FALSE
1,0,2.2,10,11,6.2,26,31,1.4,3,7,1,1,1,0,5,5,5,1,0,0,0,0,0,0,0.8,2,4,50,2.4,8,12,TRUE
0,0,3.55555555555556,8,32,8.33333333333333,21,75,1.44444444444444,4,13,0,0,0,0,8,8,8,1,0,0,0,1,1,1,1,3,9,100,2.44444444444444,6,22,TRUE
0,0,3.70588235294118,20,63,13.8823529411765,78,236,1.64705882352941,5,28,2,2,2,0,16,16,16,1,0,0,0,1,1,1,1.11764705882353,6,19,279,4.58823529411765,17,78,FALSE
0,0,4.04081632653061,15,198,8.57142857142857,47,420,1.57142857142857,4,77,0,0,0,0,48,48,48,1,0,0,0,1,1,1,0.857142857142857,3,42,526,2.93877551020408,10,144,TRUE
3,0,3.07894736842105,13,117,5.78947368421053,27,220,1.52631578947368,5,58,4,4,4,0,34,34,34,1,0,0,0,4,4,4,0.631578947368421,2,24,307,2.65789473684211,10,101,TRUE
3,0,4.17647058823529,21,142,9,58,306,1.44117647058824,4,49,3,3,3,0,33,33,33,1,0,0,0,1,1,1,0.676470588235294,3,23,385,3.64705882352941,17,124,TRUE
1,0,3.83333333333333,21,23,12,59,72,1.16666666666667,2,7,1,1,1,0,5,5,5,1,0,0,0,1,1,1,0.833333333333333,2,5,92,7,27,42,FALSE
0,0,2,4,24,5.16666666666667,21,62,1.33333333333333,3,16,0,0,0,0,11,11,11,1,0,0,0,1,1,1,1.08333333333333,3,13,92,2,6,24,TRUE
0,0,5.91666666666667,26,71,16.3333333333333,87,196,1.33333333333333,3,16,2,2,2,0,11,11,11,1,2,2,2,1,1,1,1.58333333333333,4,19,231,5.08333333333333,21,61,TRUE
0,0,2.31578947368421,5,44,4.42105263157895,20,84,1.05263157894737,2,20,0,0,0,0,18,18,18,1,0,0,0,1,1,1,0.842105263157895,3,16,129,1.63157894736842,7,31,TRUE
0,0,1.64285714285714,6,23,4.71428571428571,17,66,1.28571428571429,3,18,2,2,2,0,14,14,14,1,0,0,0,0,0,0,0.428571428571429,4,6,102,1.92857142857143,5,27,TRUE
1,0,2.67741935483871,10,83,5.87096774193548,32,182,1.12903225806452,4,35,1,1,1,0,30,30,30,1,0,0,0,1,1,1,0.903225806451613,6,28,252,1.90322580645161,10,59,FALSE
4,0,3.91836734693878,27,192,9.77551020408163,67,479,1.48979591836735,4,73,5,5,5,0,47,47,47,1,0,0,0,2,2,2,0.775510204081633,6,38,590,3.30612244897959,15,162,TRUE
0,0,2.30434782608696,4,53,5.91304347826087,32,136,1.04347826086957,2,24,0,0,0,0,22,22,22,1,0,0,0,1,1,1,1,6,23,189,2.1304347826087,10,49,TRUE
1,0,3.73529411764706,15,127,8.67647058823529,34,295,1.52941176470588,4,52,3,3,3,0,33,33,33,1,0,0,0,1,1,1,1,6,34,374,3.23529411764706,10,110,TRUE
1,0,3.14285714285714,16,44,5.92857142857143,28,83,1.5,4,21,3,3,3,0,13,13,13,1,0,0,0,1,1,1,0.714285714285714,3,10,121,2.35714285714286,8,33,FALSE
2,0,3.1875,16,204,6.75,53,432,1.359375,4,87,5,5,5,0,63,63,63,1,2,2,2,1,1,1,0.65625,3,42,579,2.375,12,152,TRUE
1,0,2.03703703703704,10,55,5.74074074074074,19,155,1.51851851851852,3,41,3,3,3,0,26,26,26,1,0,0,0,1,1,1,0.925925925925926,6,25,218,2.59259259259259,7,70,TRUE
0,0,3.925,26,157,7.85,62,314,1.45,3,58,6,6,6,0,39,39,39,1,0,0,0,1,1,1,0.65,3,26,408,3.05,17,122,TRUE
1,0,4.40909090909091,44,97,17.6363636363636,155,388,1.77272727272727,7,39,6,6,6,0,21,21,21,1,2,2,2,1,1,1,0.772727272727273,2,17,447,5.81818181818182,38,128,TRUE
1,0,2.14925373134328,18,144,4.94029850746269,41,331,1.19402985074627,5,80,6,6,6,0,65,65,65,1,6,6,6,2,2,2,1.04477611940298,7,70,484,2.80597014925373,19,188,TRUE
0,0,2,4,10,13.4,21,67,2.2,3,11,0,0,0,0,0,0,0,1,7,7,7,5,5,5,0.8,2,4,92,5.2,7,26,FALSE
1,0,3.02857142857143,21,106,8.08571428571429,57,283,1.51428571428571,5,53,1,1,1,0,34,34,34,1,3,3,3,1,1,1,0.8,3,28,381,3.6,14,126,TRUE
0,0,2.6,8,26,4.9,16,49,1.3,3,13,1,1,1,0,10,10,10,1,0,0,0,0,0,0,1.9,7,19,76,2.3,5,23,FALSE
0,0,2.875,7,92,5.46875,15,175,1.375,3,44,7,7,7,0,32,32,32,1,0,0,0,0,0,0,0.53125,4,17,252,2.75,8,88,FALSE
2,0,1.5,6,9,7.33333333333333,30,44,1.33333333333333,2,8,1,1,1,0,6,6,6,1,0,0,0,0,0,0,1.33333333333333,4,8,64,2,4,12,FALSE
6,0,3.94736842105263,20,225,7.07017543859649,42,403,1.42105263157895,4,81,1,1,1,0,56,56,56,1,5,5,5,1,1,1,1.01754385964912,5,58,539,3.50877192982456,16,200,TRUE
4,0,3.7027027027027,20,137,10.8108108108108,65,400,2.16216216216216,4,80,3,3,3,0,37,37,37,1,0,0,0,0,0,0,0.918918918918919,3,34,484,4.37837837837838,13,162,FALSE
13,0,3.46296296296296,68,748,7.49537037037037,78,1619,1.53703703703704,7,332,8,8,8,0,216,216,216,1,1,1,1,0,0,0,1.22222222222222,5,264,2065,3.59259259259259,75,776,TRUE
8,0,3.66666666666667,17,132,10.1666666666667,40,366,1.69444444444444,4,61,3,3,3,0,35,35,35,1,3,3,3,1,1,1,1,3,36,459,3.27777777777778,14,118,TRUE
5,0,3.12,10,78,8.28,31,207,1.16,2,29,4,4,4,0,25,25,25,1,0,0,0,0,0,0,0.8,3,20,268,2.32,8,58,TRUE
3,0,3.77777777777778,35,238,11.3650793650794,108,716,1.95238095238095,7,123,8,8,8,0,62,62,62,1,1,1,1,1,1,1,0.80952380952381,5,51,858,4.6031746031746,31,290,TRUE
1,0,3.25,17,26,7.75,35,62,1.375,3,11,2,2,2,0,8,8,8,1,0,0,0,0,0,0,1.125,4,9,87,2.875,9,23,FALSE
4,1,3.49438202247191,22,311,9.65168539325843,48,859,1.9438202247191,4,173,28,28,28,0,76,76,76,1,7,7,7,12,12,12,0.752808988764045,4,67,1108,4.19101123595506,22,373,TRUE
1,0,4.08333333333333,48,49,11,120,132,1.33333333333333,5,16,5,5,5,0,12,12,12,1,2,2,2,0,0,0,0.583333333333333,2,7,170,3.66666666666667,33,44,FALSE
1,0,4.4,21,22,10,45,50,1.4,3,7,1,1,1,0,5,5,5,1,0,0,0,0,0,0,0.8,2,4,69,2.4,8,12,FALSE
2,0,3.11111111111111,14,56,6,29,108,1.16666666666667,2,21,0,0,0,0,17,17,17,1,2,2,2,1,1,1,1.11111111111111,4,20,158,2.27777777777778,8,41,TRUE
0,0,4.73333333333333,20,71,10.5333333333333,58,158,1.73333333333333,4,26,2,2,2,0,15,15,15,1,1,1,1,0,0,0,1.06666666666667,4,16,229,3.33333333333333,13,50,FALSE
1,0,2.84615384615385,15,74,8.65384615384615,55,225,1.38461538461538,3,36,2,2,2,0,25,25,25,1,2,2,2,1,1,1,0.961538461538462,3,25,293,3.80769230769231,17,99,TRUE
1,0,5.96296296296296,23,322,11.9259259259259,54,644,1.94444444444444,5,105,0,0,0,0,53,53,53,1,2,2,2,1,1,1,1.05555555555556,5,57,767,5,19,270,FALSE
2,0,2.86363636363636,14,126,6.79545454545455,50,299,1.54545454545455,6,68,5,5,5,0,40,40,40,1,0,0,0,4,4,4,0.545454545454545,2,24,398,2.75,14,121,TRUE
2,0,4.32258064516129,20,134,11.5483870967742,74,358,1.74193548387097,6,54,2,2,2,0,30,30,30,1,0,0,0,1,1,1,0.806451612903226,3,25,430,4.16129032258065,22,129,TRUE
1,0,0.833333333333333,3,5,11.5,56,69,1.33333333333333,3,8,1,1,1,0,5,5,5,1,0,0,0,1,1,1,0.833333333333333,2,5,89,8,33,48,FALSE
0,0,1.68421052631579,6,32,3.15789473684211,13,60,1.15789473684211,2,22,0,0,0,0,18,18,18,1,2,2,2,1,1,1,0.842105263157895,3,16,111,1.84210526315789,4,35,TRUE
1,0,4.1875,13,67,12.0625,51,193,1.5,3,24,2,2,2,0,15,15,15,1,2,2,2,1,1,1,1.8125,4,29,236,3.5625,18,57,FALSE
0,0,2.27272727272727,7,50,3.72727272727273,17,82,1.13636363636364,2,25,0,0,0,0,21,21,21,1,2,2,2,1,1,1,0.818181818181818,3,18,140,1.81818181818182,4,40,FALSE
0,0,2.47368421052632,11,47,7.94736842105263,44,151,1.42105263157895,4,27,1,1,1,0,19,19,19,1,0,0,0,0,0,0,1.10526315789474,4,21,196,3.47368421052632,16,66,FALSE
1,0,2.94117647058824,12,100,7.76470588235294,33,264,1.44117647058824,4,49,2,2,2,0,33,33,33,1,0,0,0,1,1,1,0.617647058823529,6,21,341,2.85294117647059,13,97,FALSE
5,0,3.03571428571429,9,170,8.21428571428571,34,460,1.78571428571429,6,100,7,7,7,0,54,54,54,1,0,0,0,2,2,2,1,5,56,586,3.85714285714286,14,216,FALSE
0,0,2.59375,7,83,7.84375,44,251,1.34375,3,43,1,1,1,0,31,31,31,1,2,2,2,1,1,1,1.09375,6,35,331,2.75,12,88,FALSE
3,0,3.76315789473684,12,143,9.13157894736842,41,347,1.71052631578947,5,65,2,2,2,0,37,37,37,1,2,2,2,1,1,1,1.07894736842105,4,41,452,3.42105263157895,12,130,FALSE
1,0,3.46153846153846,13,45,6.46153846153846,28,84,1.46153846153846,4,19,3,3,3,0,13,13,13,1,0,0,0,0,0,0,0.692307692307692,3,9,120,2.69230769230769,9,35,TRUE
6,0,4.75,29,418,12.0909090909091,93,1064,1.82954545454545,9,161,4,4,4,0,87,87,87,1,2,2,2,1,1,1,0.977272727272727,5,86,1258,3.93181818181818,28,346,TRUE
0,0,3.27272727272727,12,72,6.31818181818182,26,139,1.13636363636364,3,25,2,2,2,0,21,21,21,1,0,0,0,1,1,1,0.681818181818182,3,15,193,2.59090909090909,8,57,FALSE
1,0,3.92857142857143,12,110,9.78571428571429,26,274,1.39285714285714,2,39,2,2,2,0,28,28,28,1,0,0,0,0,0,0,0.785714285714286,3,22,339,3.35714285714286,8,94,FALSE
4,0,4.17105263157895,22,317,8.72368421052632,82,663,1.44736842105263,5,110,2,2,2,0,75,75,75,1,4,4,4,1,1,1,0.947368421052632,5,72,838,3.42105263157895,36,260,TRUE
4,0,2.77777777777778,14,125,7.82222222222222,32,352,1.6,3,72,4,4,4,0,44,44,44,1,4,4,4,1,1,1,1.11111111111111,5,50,461,3.2,11,144,TRUE
1,0,3.94285714285714,27,138,7.37142857142857,57,258,1.28571428571429,6,45,6,6,6,0,34,34,34,1,0,0,0,1,1,1,0.628571428571429,3,22,342,2.97142857142857,18,104,TRUE
2,1,5.05,42,101,18.5,162,370,1.7,4,34,6,6,6,0,19,19,19,1,2,2,2,1,1,1,0.8,2,16,426,6.35,42,127,FALSE
5,0,7.12244897959184,56,349,21.0204081632653,196,1030,2.02040816326531,7,99,6,6,6,0,48,48,48,1,2,2,2,1,1,1,1,3,49,1148,6.18367346938776,44,303,TRUE
0,0,2.93103448275862,9,85,7.96551724137931,19,231,1.48275862068966,4,43,3,3,3,0,28,28,28,1,0,0,0,1,1,1,0.620689655172414,3,18,299,2.44827586206897,6,71,TRUE
0,0,2.09756097560976,10,86,4.39024390243902,41,180,1.19512195121951,3,49,5,5,5,0,40,40,40,1,8,8,8,1,1,1,0.975609756097561,7,40,309,2.41463414634146,11,99,TRUE
0,0,1.16666666666667,3,7,8.83333333333333,17,53,2,3,12,0,0,0,0,0,0,0,1,4,4,4,6,6,6,0.666666666666667,2,4,77,3.83333333333333,4,23,FALSE
1,0,0.8,1,4,2.6,3,13,1,1,5,0,0,0,0,0,0,0,1,3,3,3,5,5,5,1,3,5,63,1.8,2,9,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0,1.4,3,7,9,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE
1,0,0,0,0,0.0833333333333333,1,1,0,0,0,0,0,0,1,12,12,12,0,0,0,0,0,0,0,1.5,3,18,15,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,2,2,2,0,0,0,0,0,0,7,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,2,2,2,0,0,0,0.5,1,1,8,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,6,0,0,0,FALSE
0,0,4.83333333333333,9,29,16.6666666666667,29,100,2.66666666666667,5,16,0,0,0,0,5,5,5,1,4,4,4,1,1,1,1.16666666666667,3,7,132,5.83333333333333,15,35,FALSE
0,0,0.8,2,4,1.4,2,7,1,1,5,0,0,0,0,4,4,4,1,1,1,1,1,1,1,0.2,1,1,22,1,1,5,FALSE
0,0,3.125,13,25,3.625,13,29,1.375,2,11,3,3,3,0,2,2,2,1,6,6,6,6,6,6,0,0,0,63,1.5,2,12,FALSE
0,0,0.555555555555556,3,5,2,7,18,1.11111111111111,2,10,3,3,3,0,9,9,9,1,0,0,0,0,0,0,0.555555555555556,1,5,45,1.22222222222222,2,11,FALSE
0,0,7,15,35,14.6,27,73,2.6,5,13,2,2,2,0,5,5,5,1,1,1,1,0,0,0,0.8,2,4,94,4.6,9,23,FALSE
0,0,1.5,3,6,4.25,7,17,1.5,2,6,3,3,3,0,4,4,4,1,0,0,0,0,0,0,0.25,1,1,33,2,3,8,FALSE
0,0,0,0,0,0.5,1,1,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,1,2,9,1,1,2,FALSE
0,0,5.4,12,54,6.9,22,69,1.9,4,19,3,3,3,0,10,10,10,1,0,0,0,0,0,0,1,2,10,97,2.6,9,26,FALSE
0,0,0.666666666666667,3,4,2.66666666666667,9,16,1.16666666666667,2,7,3,3,3,0,6,6,6,1,0,0,0,0,0,0,0.666666666666667,3,4,37,1.33333333333333,3,8,FALSE
0,0,6.77777777777778,14,61,9.11111111111111,24,82,1.44444444444444,3,13,5,5,5,0,9,9,9,1,0,0,0,0,0,0,1.88888888888889,4,17,121,2.66666666666667,8,24,TRUE
0,0,0.5,2,2,0.5,1,2,0.75,1,3,1,1,1,0,4,4,4,1,9,9,9,0,0,0,0.75,1,3,25,0.75,1,3,FALSE
0,0,6.16666666666667,15,37,7.33333333333333,11,44,1.5,2,9,1,1,1,0,6,6,6,1,0,0,0,0,0,0,0.5,1,3,67,2.83333333333333,5,17,FALSE
0,0,0.6,2,3,2.2,7,11,1,1,5,2,2,2,0,5,5,5,1,0,0,0,0,0,0,0.6,1,3,28,1.4,3,7,FALSE
0,0,3.16666666666667,13,38,8.33333333333333,27,100,1.66666666666667,5,20,5,5,5,0,12,12,12,1,1,1,1,0,0,0,0.583333333333333,2,7,137,3.33333333333333,9,40,FALSE
0,0,1.6,5,8,2,5,10,1,1,5,1,1,1,0,5,5,5,1,0,0,0,0,0,0,0.2,1,1,28,1.2,2,6,FALSE
